SK_ID_CURR,TARGET
150179,0.66238594
150187,0.2014676
150207,0.2620527
150223,0.5253675
150224,0.2735254
150229,0.10088433
150233,0.53529394
150245,0.15016598
150252,0.106717415
150257,0.49855578
150258,0.2614775
150267,0.50900894
150268,0.5641059
150272,0.72612137
150282,0.2073947
150289,0.58600634
150299,0.13563289
150307,0.45371923
150310,0.18655415
150311,0.5407158
150312,0.26626775
150313,0.42377624
150324,0.5994266
150335,0.27097714
150343,0.3714992
150354,0.14588255
150363,0.3550427
150365,0.43728903
150377,0.31454286
150381,0.55816334
150382,0.117807046
150414,0.42027166
150418,0.43035954
150431,0.16155519
150449,0.1873658
150450,0.6595754
150473,0.18180165
150475,0.16172543
150476,0.6723924
150478,0.66166055
150488,0.34308332
150499,0.63472974
150501,0.5733073
150503,0.50478184
150518,0.14792874
150529,0.35948405
150531,0.07800656
150532,0.21127641
150535,0.53524584
150543,0.70840085
150545,0.718389
150548,0.56944203
150552,0.14854588
150558,0.5748397
150574,0.62014353
150576,0.6654097
150577,0.37308678
150594,0.51802003
150601,0.16316362
150604,0.30683553
150618,0.23721735
150626,0.59823245
150627,0.5973224
150635,0.7206775
150648,0.20513412
150649,0.6356969
150650,0.50478184
150651,0.26113868
150652,0.26901212
150657,0.5490171
150659,0.42848077
150666,0.61065036
150667,0.6375931
150680,0.13115492
150698,0.77184546
150700,0.7149307
150713,0.13225998
150715,0.5470204
150718,0.022714825
150724,0.56997216
150731,0.17497665
150734,0.2821338
150738,0.16165191
150744,0.27877736
150745,0.67248887
150746,0.5563587
150749,0.3653724
150750,0.5471726
150753,0.25198224
150759,0.28227302
150762,0.27966857
150764,0.08602102
150782,0.35293666
150784,0.38488168
150785,0.31755647
150786,0.44527808
150789,0.70694906
150802,0.56569046
150809,0.23164652
150810,0.5948241
150817,0.31763887
150820,0.28161517
150822,0.42194873
150845,0.26601237
150846,0.4889654
150854,0.44307595
150858,0.68079966
150866,0.3192418
150869,0.43322748
150874,0.46171713
150887,0.11461974
150889,0.2179856
150892,0.699721
150896,0.13726386
150901,0.68667793
150914,0.62431294
150918,0.22977437
150919,0.2244153
150929,0.61606634
150935,0.25900868
150941,0.19921805
150949,0.183584
150950,0.60796505
150951,0.06623103
150952,0.23822647
150980,0.6492079
150981,0.13658327
150986,0.50478184
150987,0.48720896
151004,0.50478184
151005,0.32413703
151010,0.40706798
151012,0.5282215
151016,0.1996972
151021,0.55858046
151022,0.31059703
151023,0.67199695
151024,0.6732274
151035,0.50478184
151036,0.15933143
151039,0.1901074
151041,0.58112526
151043,0.52386177
151052,0.66262466
151058,0.708655
151065,0.5382623
151066,0.30077362
151067,0.71461886
151069,0.51573926
151070,0.20455317
151080,0.3587573
151090,0.59330904
151092,0.81508666
151100,0.15602691
151108,0.5188967
151113,0.46599048
151119,0.21645755
151131,0.16709708
151145,0.3527594
151147,0.5437661
151148,0.21061379
151149,0.6134155
151153,0.6134211
151158,0.36737666
151167,0.26052073
151169,0.3249535
151185,0.31008765
151186,0.5487794
151187,0.4782501
151203,0.5260069
151206,0.10073662
151213,0.59264994
151237,0.24103528
151254,0.32090142
151255,0.40747362
151264,0.5327624
151266,0.3540378
151267,0.3550265
151270,0.09799476
151286,0.28753203
151288,0.45166433
151289,0.5604168
151290,0.4479339
151303,0.43467417
151304,0.33380368
151308,0.15473554
151315,0.073925085
151324,0.22257125
151329,0.15133364
151335,0.13104437
151343,0.076796085
151347,0.74181855
151348,0.56818175
151357,0.706849
151366,0.23163347
151372,0.4258379
151374,0.1790986
151394,0.10595246
151395,0.51626796
151403,0.25093997
151410,0.10813017
151412,0.416158
151419,0.3680412
151443,0.05443325
151464,0.1598439
151466,0.5650506
151467,0.07153738
151476,0.5307857
151480,0.25984544
151481,0.7339645
151486,0.50478184
151487,0.36011136
151490,0.55559146
151498,0.13547574
151500,0.50478184
151504,0.09930467
151516,0.08448084
151519,0.30153218
151528,0.5633455
151529,0.37479272
151539,0.79731745
151540,0.19243294
151556,0.7673742
151558,0.1503286
151559,0.3404084
151581,0.2549715
151586,0.68498296
151589,0.6113437
151603,0.58149195
151604,0.11212451
151610,0.0241866
151637,0.648457
151652,0.6986002
151654,0.087884
151667,0.54463977
151668,0.57267237
151669,0.13317347
151678,0.12637633
151697,0.40698677
151706,0.33692208
151729,0.17825165
151730,0.5610664
151737,0.30464986
151744,0.543533
151756,0.49533522
151785,0.23167907
151800,0.47815338
151801,0.102901354
151821,0.24557385
151822,0.6261873
151834,0.47416463
151845,0.5964504
151846,0.059999734
151847,0.58622307
151848,0.5864574
151859,0.30566347
151872,0.633314
151875,0.47897375
151883,0.12387566
151888,0.44041124
151895,0.21317863
151896,0.11071521
151900,0.5165773
151913,0.1140541
151920,0.3840306
151928,0.28427306
151933,0.337346
151934,0.09837464
151948,0.5549438
151951,0.11963269
151963,0.17313568
151964,0.13341519
151965,0.07633215
151966,0.50478184
151974,0.1721439
151975,0.65835714
151978,0.1887632
151982,0.50478184
151993,0.31150988
152002,0.14988041
152005,0.56291926
152017,0.39089382
152020,0.4929204
152039,0.37561458
152047,0.67836714
152064,0.4120576
152071,0.56197864
152076,0.56024003
152088,0.15750517
152091,0.24002069
152093,0.30197594
152100,0.6125715
152107,0.50478184
152115,0.1197404
152119,0.04765237
152123,0.098203845
152129,0.50478184
152140,0.76388633
152141,0.29440543
152142,0.47794643
152148,0.5141103
152170,0.13183081
152171,0.38871205
152176,0.08912617
152186,0.55223006
152192,0.6752403
152204,0.71160674
152215,0.12562758
152220,0.5710862
152230,0.24727954
152256,0.34941253
152265,0.540273
152266,0.5706024
152268,0.30132514
152272,0.5696438
152286,0.133336
152299,0.21252525
152305,0.32593033
152324,0.3414044
152329,0.485842
152355,0.13857123
152356,0.1370861
152365,0.6482689
152369,0.6052588
152373,0.55400157
152374,0.5611355
152383,0.6587923
152395,0.5233595
152403,0.5991267
152404,0.5486989
152406,0.16860035
152425,0.29880774
152437,0.26934552
152438,0.5284693
152442,0.5876062
152460,0.6079038
152461,0.50478184
152462,0.10975683
152472,0.45387778
152473,0.59183383
152477,0.27889493
152506,0.24071153
152522,0.31936797
152530,0.37298927
152535,0.1457357
152543,0.14130025
152548,0.36088625
152556,0.31057283
152562,0.44189408
152563,0.45788786
152565,0.21176341
152591,0.1869855
152593,0.4158934
152612,0.56139326
152619,0.32918084
152627,0.3508698
152628,0.33390683
152632,0.594355
152638,0.36353242
152646,0.53042424
152662,0.671418
152679,0.52990615
152680,0.22846316
152699,0.59640205
152703,0.41392463
152717,0.6246295
152720,0.6103264
152721,0.5615988
152735,0.34052244
152736,0.13820824
152739,0.58983785
152755,0.24700564
152769,0.10501755
152785,0.6902867
152788,0.24432626
152791,0.27217954
152808,0.50478184
152815,0.39058483
152816,0.6691179
152817,0.42342517
152818,0.18559487
152819,0.6715644
152820,0.16586933
152823,0.58448607
152831,0.22952937
152832,0.6947908
152833,0.596074
152835,0.6010138
152838,0.13308614
152846,0.12385332
152862,0.60505474
152864,0.08791803
152865,0.3488588
152871,0.04104001
152874,0.12044106
152875,0.11262876
152876,0.7003504
152877,0.72017765
152881,0.6406193
152892,0.07240012
152908,0.5978347
152909,0.35914043
152915,0.15990767
152916,0.6063292
152923,0.29834914
152932,0.3778241
152934,0.2870969
152936,0.09487114
152948,0.50478184
152951,0.5416383
152956,0.3654787
152963,0.26225564
152964,0.8706877
152978,0.6356288
152980,0.36693794
152986,0.57231337
153001,0.60366523
153002,0.446985
153007,0.2541898
153009,0.1020397
153017,0.17658389
153018,0.68541664
153022,0.6092826
153027,0.68488646
153032,0.1523466
153033,0.5403374
153034,0.21742794
153037,0.50478184
153051,0.736611
153052,0.50478184
153057,0.004114524
153067,0.71981174
153084,0.24761386
153088,0.5720752
153089,0.23368606
153093,0.38728738
153094,0.50478184
153095,0.7032172
153105,0.5488736
153108,0.610873
153110,0.45843196
153119,0.47744656
153135,0.10169307
153139,0.12811905
153146,0.5672528
153154,0.44503972
153185,0.10587989
153195,0.6633512
153196,0.20349999
153198,0.42874488
153202,0.029903643
153203,0.311618
153209,0.14555448
153223,0.62124425
153224,0.53599787
153227,0.37839273
153230,0.38210785
153233,0.31091437
153234,0.20851648
153235,0.64753956
153243,0.4626763
153263,0.51398456
153269,0.31843853
153272,0.08657047
153276,0.60238963
153279,0.12355049
153291,0.49997103
153311,0.59312403
153328,0.71154535
153330,0.5888121
153341,0.7412639
153345,0.2796887
153393,0.19021863
153394,0.36540058
153395,0.49326316
153420,0.6110381
153428,0.5112779
153432,0.19640262
153449,0.33325687
153458,0.76096106
153459,0.13989238
153472,0.5508943
153475,0.12218374
153479,0.6639201
153480,0.03986671
153490,0.36921245
153491,0.24098094
153501,0.278126
153502,0.32499668
153507,0.48824525
153513,0.5274062
153514,0.5619961
153519,0.58268285
153520,0.15664494
153556,0.56278956
153577,0.57347345
153582,0.6599459
153594,0.5850664
153595,0.5837862
153598,0.50478184
153601,0.25049296
153625,0.5475914
153641,0.22339211
153654,0.31779176
153676,0.44096044
153681,0.047692064
153704,0.45117226
153706,0.3469417
153710,0.59282017
153720,0.6134669
153734,0.53919774
153738,0.35642233
153743,0.35453835
153748,0.57489294
153756,0.6602181
153757,0.2121194
153759,0.24799593
153764,0.5896905
153782,0.08393105
153796,0.640218
153802,0.6196239
153809,0.90388453
153810,0.10645983
153817,0.50478184
153821,0.29596478
153823,0.15038943
153830,0.31120688
153834,0.43608427
153839,0.2884858
153842,0.62318665
153847,0.6280798
153855,0.36206248
153873,0.094479
153875,0.45127207
153882,0.4280551
153884,0.10454817
153885,0.62354296
153886,0.5557122
153890,0.32702565
153892,0.29193702
153897,0.50478184
153898,0.34765095
153901,0.5719586
153924,0.4684758
153928,0.58361673
153929,0.664566
153949,0.12820005
153979,0.35569635
153980,0.18046519
153981,0.5221186
154010,0.6681281
154015,0.3217472
154039,0.48131433
154043,0.03657176
154044,0.43976164
154046,0.2168185
154047,0.3462202
154058,0.15478434
154060,0.31754783
154065,0.7772643
154083,0.31488436
154100,0.50478184
154108,0.5326189
154120,0.6391469
154121,0.29590693
154122,0.62310064
154128,0.60688716
154137,0.4258628
154143,0.63826495
154151,0.5400503
154158,0.20591775
154176,0.39433956
154184,0.51815444
154191,0.39951384
154215,0.50478184
154216,0.29998276
154220,0.26936778
154222,0.6175029
154227,0.5764939
154241,0.12177192
154243,0.35232902
154244,0.50478184
154254,0.43635923
154264,0.26404804
154265,0.66260785
154268,0.521537
154269,0.111389
154299,0.31513777
154307,0.3523445
154315,0.5469831
154325,0.58932155
154327,0.50478184
154332,0.6410996
154346,0.10306707
154347,0.10126528
154353,0.66521865
154369,0.13305376
154376,0.32401457
154377,0.6813908
154379,0.43029138
154389,0.2031694
154402,0.50478184
154403,0.30684015
154416,0.14514886
154428,0.50478184
154430,0.096664146
154442,0.6830433
154447,0.2817762
154468,0.069849506
154470,0.14047481
154473,0.5807842
154480,0.20374109
154486,0.37562287
154500,0.62694275
154507,0.5303591
154529,0.054939844
154549,0.18825892
154557,0.08213791
154571,0.34521794
154578,0.34584692
154580,0.13906868
154591,0.19785205
154611,0.6920648
154623,0.043093473
154650,0.50544316
154655,0.6442572
154659,0.50478184
154680,0.6128257
154681,0.09757123
154690,0.45553693
154711,0.17799142
154712,0.24854328
154722,0.10980977
154731,0.1259681
154747,0.6945984
154749,0.6516905
154750,0.50478184
154760,0.3671104
154763,0.32792303
154786,0.5843761
154788,0.50478184
154792,0.4185405
154807,0.6933054
154812,0.10010618
154818,0.7226987
154819,0.50478184
154824,0.5348557
154839,0.6409066
154840,0.14051244
154843,0.21714215
154847,0.58110493
154849,0.60059965
154850,0.060301125
154851,0.39515978
154853,0.27342603
154858,0.36310825
154868,0.72628695
154871,0.23627262
154877,0.50478184
154916,0.1705124
154920,0.09355053
154922,0.5466115
154924,0.15259083
154933,0.50544
154942,0.6491879
154955,0.3883388
154957,0.7691712
154966,0.45376185
154971,0.17345801
154972,0.13736485
154973,0.3433242
154974,0.22042349
154979,0.23311736
154982,0.5257344
154990,0.6061005
154991,0.1444155
154994,0.62496233
154995,0.3799967
155009,0.089342415
155014,0.27878454
155017,0.07538861
155018,0.2987482
155019,0.22982508
155020,0.30326542
155027,0.30979067
155034,0.6490287
155047,0.29640245
155049,0.50478184
155052,0.5860167
155053,0.14857246
155059,0.50478184
155060,0.69968575
155069,0.11392992
155077,0.6108864
155078,0.50614834
155086,0.30478638
155088,0.3679691
155094,0.27379814
155099,0.26739326
155100,0.13998067
155116,0.41980582
155117,0.71047556
155119,0.2621545
155120,0.17087604
155133,0.55752915
155135,0.7566811
155141,0.57756674
155144,0.20954835
155145,0.2037092
155174,0.39805537
155194,0.5675191
155196,0.17647336
155204,0.4038744
155232,0.60733247
155240,0.3309646
155246,0.5909488
155254,0.12979501
155267,0.11848664
155273,0.21853022
155274,0.43305814
155283,0.6516339
155296,0.70039266
155312,0.3710011
155318,0.19652973
155322,0.46943027
155323,0.62558395
155329,0.66916615
155342,0.054148972
155346,0.6462413
155366,0.6196926
155369,0.5844444
155372,0.5574517
155378,0.63034624
155382,0.6583333
155390,0.24411517
155401,0.6014586
155428,0.4077408
155443,0.62145007
155445,0.23679252
155450,0.38783655
155452,0.59928274
155453,0.05228825
155480,0.63718843
155482,0.112482734
155484,0.6205845
155485,0.3191476
155496,0.5312718
155497,0.54669654
155531,0.16154139
155541,0.12585843
155547,0.5930987
155550,0.5689893
155551,0.50478184
155565,0.5406668
155567,0.25809494
155569,0.55662555
155573,0.24714357
155575,0.3870803
155581,0.15050808
155591,0.28752828
155593,0.5850898
155594,0.059778713
155610,0.6292772
155623,0.43748027
155624,0.49977347
155629,0.1945863
155638,0.59100145
155650,0.50478184
155652,0.3290868
155687,0.42685
155697,0.63472867
155715,0.5789194
155718,0.48892948
155719,0.13288781
155723,0.5746055
155730,0.48128876
155731,0.3890509
155737,0.50478184
155738,0.43403596
155740,0.518786
155742,0.58646953
155755,0.11723877
155766,0.25551784
155768,0.2472611
155771,0.5926518
155803,0.34218183
155808,0.09386635
155809,0.426101
155812,0.066254176
155820,0.6691721
155832,0.65360147
155841,0.5563337
155847,0.6448289
155848,0.5175564
155855,0.6078173
155886,0.51696
155893,0.55846256
155905,0.31199142
155910,0.5694841
155912,0.10186205
155919,0.8150981
155921,0.5393212
155937,0.6335382
155939,0.5566143
155950,0.50478184
155987,0.53123504
155988,0.544708
156005,0.10852142
156006,0.22658558
156010,0.5512096
156018,0.23413274
156021,0.63143617
156026,0.43390238
156030,0.2701747
156033,0.08587853
156038,0.33389577
156041,0.63364565
156049,0.34398043
156050,0.09182679
156068,0.56603676
156069,0.6727533
156087,0.093062595
156088,0.1882619
156095,0.4080056
156104,0.5987879
156107,0.3654768
156108,0.58220786
156111,0.40858242
156119,0.28042477
156123,0.3511752
156140,0.74234915
156149,0.3421288
156161,0.10569241
156180,0.5704061
156186,0.5640312
156189,0.65080833
156194,0.14296979
156200,0.23935223
156213,0.83443797
156214,0.4200584
156228,0.1184398
156234,0.17792393
156236,0.5842898
156243,0.47833976
156256,0.25683284
156268,0.4653083
156269,0.006308712
156270,0.52651215
156274,0.5421772
156290,0.14304784
156291,0.14576562
156292,0.4492974
156298,0.23409203
156301,0.6686639
156302,0.65726346
156309,0.50478184
156355,0.24399513
156365,0.17999373
156367,0.7521588
156372,0.16570963
156376,0.66854036
156377,0.27791247
156389,0.27912053
156400,0.4376792
156404,0.7064885
156405,0.31241468
156426,0.52988744
156427,0.12915216
156429,0.4940411
156430,0.2921981
156431,0.4100077
156432,0.47529915
156449,0.5203469
156463,0.3118251
156464,0.50478184
156478,0.05445054
156492,0.6592156
156508,0.50478184
156509,0.2537115
156517,0.5771589
156526,0.5986155
156527,0.14535435
156538,0.5706795
156542,0.20789833
156543,0.3900006
156555,0.19911669
156556,0.55846584
156561,0.51030886
156563,0.18135026
156564,0.2982754
156567,0.13124003
156570,0.14318113
156581,0.42058542
156594,0.3263032
156597,0.28531918
156600,0.3900058
156601,0.2747921
156627,0.40846872
156629,0.6399457
156642,0.13300633
156644,0.3476577
156663,0.113319166
156674,0.072393164
156688,0.018590482
156696,0.6754643
156707,0.06033548
156723,0.4939239
156728,0.51899314
156731,0.5061584
156732,0.3795691
156733,0.5070525
156768,0.37961397
156773,0.5909895
156782,0.6006433
156815,0.2895322
156837,0.31633425
156854,0.45476332
156861,0.50478184
156862,0.06311165
156878,0.7490341
156903,0.56663114
156910,0.16768017
156925,0.3380422
156933,0.11632566
156952,0.51655227
156953,0.4760175
156963,0.7263672
156965,0.6560811
156989,0.09655204
156994,0.25166136
156996,0.4696859
157005,0.4301706
157011,0.11706037
157046,0.57923204
157058,0.25380185
157061,0.6865138
157065,0.2600177
157066,0.67294997
157067,0.45621282
157090,0.4505064
157091,0.5397948
157096,0.14086829
157101,0.678634
157104,0.22445421
157109,0.50478184
157116,0.38396627
157120,0.7016393
157121,0.23453832
157124,0.6028625
157125,0.23581651
157132,0.6958862
157153,0.61506784
157157,0.6903954
157159,0.5570263
157168,0.42149252
157189,0.38227922
157195,0.29826218
157203,0.3876352
157210,0.4535541
157212,0.17396948
157220,0.29700395
157239,0.58810365
157241,0.22728433
157246,0.13489783
157247,0.60135156
157252,0.11375442
157253,0.8347099
157265,0.16545752
157291,0.5677866
157292,0.116786316
157301,0.48492333
157306,0.6863714
157312,0.8125565
157314,0.33329943
157332,0.2122608
157333,0.54013467
157337,0.5532024
157345,0.3503158
157347,0.28244725
157363,0.6023653
157376,0.18107682
157382,0.19180125
157397,0.056214307
157409,0.12989421
157411,0.27669922
157422,0.24280633
157428,0.42246616
157434,0.689479
157442,0.40121546
157446,0.07464747
157456,0.24044217
157465,0.5297396
157469,0.12589984
157482,0.26371345
157497,0.34395966
157507,0.01878702
157510,0.60440075
157515,0.10046358
157529,0.44529027
157530,0.6259574
157541,0.64677465
157546,0.62734294
157553,0.33254725
157554,0.50478184
157562,0.6601839
157565,0.57561094
157566,0.39711455
157571,0.1809675
157572,0.12914343
157574,0.15467632
157575,0.39290679
157581,0.6791805
157590,0.77145725
157604,0.14258532
157611,0.6459704
157617,0.58826804
157620,0.2791721
157623,0.4340648
157651,0.41837734
157653,0.20667893
157664,0.58593273
157690,0.39627582
157704,0.53448313
157712,0.65020514
157722,0.75134885
157727,0.17870206
157764,0.083473
157765,0.73461884
157775,0.22771186
157777,0.36218008
157789,0.50478184
157802,0.677863
157803,0.3867901
157804,0.14883384
157805,0.6465332
157822,0.5484748
157823,0.19225782
157827,0.35770676
157836,0.5743362
157839,0.20811434
157847,0.316204
157859,0.14492221
157864,0.118616655
157866,0.6576997
157877,0.62990856
157886,0.5189683
157892,0.51861894
157903,0.24790402
157913,0.6025312
157919,0.25568044
157920,0.68740004
157923,0.33517623
157926,0.32023194
157927,0.61372405
157948,0.15104455
157949,0.42082268
157952,0.50478184
157955,0.73259914
157958,0.56107527
157960,0.20787564
157966,0.5013916
157970,0.22400461
157979,0.3163677
157980,0.5779168
157985,0.08252871
157997,0.6102568
157998,0.5463749
158002,0.37244353
158004,0.5393984
158005,0.50478184
158007,0.33383924
158008,0.21038438
158015,0.37036243
158033,0.5166853
158036,0.13828301
158041,0.50478184
158044,0.4790768
158049,0.56203324
158061,0.10537439
158078,0.38043317
158099,0.1257546
158100,0.2574414
158102,0.32327726
158107,0.20730475
158114,0.21490012
158127,0.60120696
158128,0.4450889
158142,0.40390128
158145,0.66966635
158146,0.50478184
158167,0.044946533
158176,0.50484127
158184,0.13869362
158197,0.21343476
158201,0.5831118
158202,0.57758373
158205,0.50478184
158208,0.65076005
158211,0.57315296
158215,0.3215465
158218,0.37571627
158221,0.77464324
158223,0.50478184
158230,0.11462977
158234,0.23942928
158235,0.19147766
158245,0.5476333
158254,0.6070477
158267,0.50478184
158277,0.16571443
158283,0.50478184
158289,0.7517729
158290,0.3544249
158298,0.20270215
158307,0.18535256
158332,0.27822194
158336,0.21176423
158342,0.34221393
158344,0.39329457
158347,0.5487093
158352,0.04684755
158354,0.51811916
158355,0.15191609
158357,0.20277765
158365,0.17710662
158366,0.027611975
158367,0.33928487
158368,0.7421193
158384,0.538813
158388,0.07549706
158395,0.5173307
158413,0.50478184
158425,0.5491622
158426,0.33240294
158432,0.07822659
158444,0.6490393
158453,0.15645964
158454,0.38952777
158459,0.21786283
158462,0.44547945
158468,0.50478184
158469,0.47827616
158470,0.11821361
158483,0.59904826
158485,0.31816214
158490,0.6642743
158494,0.3752144
158500,0.37399182
158503,0.22565112
158504,0.14296748
158519,0.68613666
158523,0.21839328
158527,0.31297025
158533,0.31334755
158535,0.14020701
158539,0.4025661
158544,0.5782675
158547,0.19562985
158551,0.57765245
158552,0.049452577
158560,0.11104134
158616,0.56949365
158638,0.16835538
158642,0.23709325
158651,0.10287949
158653,0.15803447
158677,0.12766314
158683,0.26579067
158687,0.44701508
158693,0.3170254
158700,0.089526944
158703,0.21855888
158705,0.7931899
158706,0.3003354
158708,0.06216106
158712,0.42513487
158714,0.6044447
158715,0.32662153
158752,0.34182176
158753,0.3001907
158763,0.10260297
158764,0.4169179
158767,0.6857409
158770,0.07577896
158781,0.25528127
158789,0.48142782
158790,0.10181955
158791,0.77162343
158795,0.6140843
158796,0.18643895
158800,0.2780357
158806,0.50478184
158807,0.76626277
158815,0.7277885
158824,0.23096292
158828,0.534665
158831,0.5598443
158840,0.50478184
158841,0.11964834
158847,0.5790392
158856,0.50478184
158858,0.3786196
158884,0.52870685
158885,0.20035464
158891,0.43279877
158898,0.35114133
158911,0.20744435
158913,0.08829034
158918,0.39961234
158926,0.4757843
158929,0.62637097
158939,0.54022646
158940,0.43452984
158952,0.51276124
158963,0.125896
158973,0.40733445
158977,0.6106411
158988,0.5209403
159013,0.6129972
159016,0.41240922
159018,0.071520455
159024,0.65568984
159034,0.430542
159035,0.5942319
159039,0.5446807
159049,0.57971835
159056,0.50701034
159068,0.27416456
159078,0.6266418
159099,0.5604978
159103,0.54761475
159106,0.673181
159113,0.21558431
159117,0.32612512
159124,0.70662856
159132,0.43853664
159139,0.50478184
159142,0.47161093
159145,0.50177705
159147,0.42061356
159174,0.22247027
159201,0.50478184
159203,0.29177272
159212,0.73336107
159214,0.22812754
159221,0.45022285
159240,0.4291511
159241,0.19509701
159242,0.20941621
159244,0.4509937
159250,0.53856945
159275,0.54048055
159284,0.4590508
159293,0.40864304
159295,0.4763839
159301,0.23556836
159310,0.32813424
159314,0.16064624
159318,0.11244481
159333,0.2411075
159334,0.45615885
159335,0.3685124
159337,0.6236243
159338,0.6372844
159340,0.6855922
159361,0.23498897
159384,0.5139746
159402,0.51843417
159421,0.022923704
159424,0.13108484
159425,0.1712778
159426,0.41114637
159439,0.4708101
159445,0.21250331
159449,0.11705666
159460,0.7566639
159475,0.4213434
159481,0.3984283
159483,0.3418932
159494,0.3609068
159504,0.10597525
159512,0.68231565
159522,0.7093254
159524,0.41782686
159526,0.16649732
159528,0.24341586
159547,0.7389442
159555,0.092343025
159562,0.26058555
159563,0.108013265
159565,0.64492756
159569,0.29798695
159578,0.13828115
159579,0.5867856
159581,0.1583791
159594,0.517805
159598,0.22950852
159604,0.12874416
159605,0.13055545
159620,0.64604133
159631,0.35727048
159633,0.33712938
159659,0.32499465
159661,0.54442537
159667,0.091625616
159669,0.056749724
159682,0.5324716
159683,0.5346607
159693,0.33942857
159698,0.14978884
159702,0.6847944
159703,0.30869997
159707,0.13883829
159716,0.36658862
159732,0.29484898
159734,0.3693567
159740,0.22956409
159748,0.35462776
159751,0.3805716
159756,0.5702966
159758,0.57777697
159767,0.50181735
159769,0.7000575
159775,0.50478184
159802,0.50478184
159804,0.26860443
159817,0.53941625
159818,0.040364265
159824,0.24280687
159837,0.0715342
159840,0.22424047
159842,0.64188457
159851,0.09240658
159865,0.7408071
159866,0.5958029
159872,0.29920596
159874,0.2771249
159879,0.27991375
159883,0.37554514
159884,0.34697312
159898,0.6611423
159903,0.42648992
159906,0.6512848
159914,0.5375183
159915,0.56397486
159917,0.17050038
159929,0.31050965
159949,0.59675145
159951,0.23811239
159953,0.35775673
159957,0.32306474
159968,0.43595448
159972,0.5238811
159973,0.5317949
159993,0.50478184
160008,0.7052515
160011,0.47107384
160013,0.45954064
160015,0.47687733
160017,0.09145735
160023,0.50478184
160028,0.58685035
160035,0.25489533
160074,0.62737316
160076,0.5241775
160077,0.30864
160080,0.5287133
160084,0.6266118
160089,0.7902213
160094,0.063826494
160101,0.3085594
160103,0.18345436
160111,0.5023995
160114,0.25118893
160116,0.31727642
160119,0.46472582
160123,0.1902043
160141,0.39511785
160147,0.17944907
160151,0.30203548
160172,0.72621083
160173,0.07098026
160177,0.57093674
160178,0.57451594
160180,0.16475925
160181,0.17216627
160188,0.10532681
160189,0.11102043
160193,0.39107066
160205,0.4499451
160214,0.5425467
160215,0.3059065
160217,0.50867254
160262,0.22639084
160263,0.19552737
160273,0.50478184
160282,0.75057906
160295,0.6661159
160297,0.22959536
160303,0.10211254
160305,0.31118417
160309,0.15745589
160324,0.17259194
160338,0.6358813
160366,0.50478184
160375,0.30015826
160381,0.24458611
160398,0.36146587
160400,0.49088877
160406,0.53216183
160410,0.14299442
160411,0.057403866
160418,0.39156318
160440,0.04990463
160441,0.50478184
160450,0.75246024
160465,0.16712193
160470,0.29570252
160471,0.5960627
160472,0.71318424
160479,0.50478184
160490,0.21970958
160500,0.62229383
160503,0.20478652
160504,0.33221844
160515,0.23295477
160541,0.5849782
160545,0.35471198
160562,0.5922955
160589,0.47691712
160594,0.3984266
160595,0.053902972
160598,0.33705774
160601,0.10884644
160605,0.6669977
160606,0.12122964
160607,0.21118012
160608,0.6747461
160610,0.50478184
160614,0.6066368
160615,0.1843921
160626,0.15465954
160634,0.076182805
160656,0.034431793
160660,0.25047922
160666,0.6087947
160672,0.55023295
160673,0.13516334
160674,0.25061047
160681,0.2996962
160683,0.6480846
160694,0.28078702
160710,0.60691035
160715,0.638884
160719,0.46074712
160732,0.41330865
160734,0.07551009
160737,0.74718666
160742,0.26353306
160747,0.26573214
160749,0.55986196
160753,0.27362308
160756,0.6038264
160757,0.59984326
160763,0.09277027
160782,0.15870938
160789,0.21377248
160804,0.45504346
160805,0.5482822
160813,0.4997187
160815,0.098746024
160819,0.15340535
160820,0.5243651
160822,0.35426575
160823,0.60478985
160837,0.35347906
160841,0.20740065
160847,0.577119
160861,0.50478184
160886,0.40693033
160891,0.5113147
160897,0.21667726
160914,0.5353538
160915,0.7039035
160929,0.5462424
160930,0.08961619
160931,0.18910618
160935,0.55070245
160939,0.2355454
160953,0.3421883
160954,0.5495964
160962,0.30462453
160966,0.09425228
160982,0.49908948
160983,0.19902974
160991,0.09398328
160998,0.41668114
161009,0.53912747
161014,0.44086748
161017,0.53374976
161021,0.28195548
161023,0.24096297
161027,0.18061064
161028,0.41281477
161030,0.61965483
161031,0.15375476
161033,0.50478184
161050,0.3473667
161053,0.123571485
161054,0.29902676
161055,0.09634236
161059,0.2639292
161061,0.6492916
161065,0.41749397
161069,0.50478184
161072,0.30801302
161073,0.18234532
161080,0.6243229
161083,0.430876
161104,0.42765746
161111,0.5836165
161139,0.50478184
161149,0.18590216
161158,0.6232813
161171,0.5515178
161175,0.50217015
161201,0.54528004
161202,0.51914144
161205,0.54551595
161228,0.057383057
161233,0.29824778
161234,0.26788735
161237,0.39928472
161238,0.45376867
161250,0.5868725
161251,0.2449531
161253,0.13180959
161254,0.18273675
161283,0.50478184
161291,0.19770473
161297,0.29830772
161300,0.35826123
161314,0.54225016
161315,0.40701175
161336,0.32127085
161341,0.58644307
161343,0.57976776
161351,0.64369696
161352,0.40083954
161353,0.4173553
161361,0.6640817
161366,0.39409003
161368,0.713127
161378,0.2812126
161379,0.5724517
161380,0.48142907
161398,0.64884007
161408,0.0208932
161432,0.21697357
